ufo_id,location
34364,"Qui-Nhon (Viet Nam), Vietnam"
34378,"Wigan (UK/England), United Kingdom"
34386,"Newtown (UK/Wales), United Kingdom"
34398,"Toulouse (southeastern suburbs) (France), France"
34411,"Dunstable (UK/England), United Kingdom"
34456,"Rotterdam (near) (Netherlands), Netherlands"
34472,"Gothenburg (Sweden), Sweden"
34598,"Kaiserslautern/Mainz (on autobahn) (Germany), Germany"
34635,"Babenhausen (Germany), Germany"
34675,"Carnarvon Gorge (Australia), Australia"
34681,"Salford (UK/England), United Kingdom"
34715,"Trichardt (South Africa), South Africa"
34717,"Réunion Island (France), France"
34728,"Portlaoise (Republic of Ireland), Ireland"
34791,"F. Cortaleza (Brazil), Brazil"
34801,"Capetown (CPT) (South Africa), South Africa"
34831,"Kirchzell (Germany), Germany"
34839,"King Country (New Zealand), New Zealand"
34862,"Funchal (Madeira) (Portugal), Portugal"
34864,"Guayaquill (Ecuador), Ecuador"
34866,"Klang (Selangor) (Malaysia), Malaysia"
34900,"Egham (UK/England), United Kingdom"
34930,"Fingal (North Dublin) (Republic of Ireland), Ireland"
34956,"Bristol (UK/England), United Kingdom"
34958,"Peterborough (UK/England), United Kingdom"
34991,"Kista (Sweden), Sweden"
35031,"Newcastle upon Tyne (UK/England), United Kingdom"
35052,"Recife (Brazil), Brazil"
35056,"San Ysidro (Honduras), Honduras"
35064,"Barcelona (Spain), Spain"
35065,"Chelmsford (UK/England), United Kingdom"
35144,"Sukhbaatar (Mongolia), Mongolia"
35188,"Caribbean (in a cruise) (Mexico), Mexico"
35200,"Nauju Lazu village (Lithuania), Lithuania"
35233,"Bilbao (Spain), Spain"
35269,"Glasgow (UK/Scotland), United Kingdom"
35275,"Paisley (UK/Scotland), United Kingdom"
35295,"Yuba Village (Somalia), Somalia"
35306,"Matauri Bay (near Kerikeri) (New Zealand), New Zealand"
35319,"La Moncada (Mexico), Mexico"
35330,"Nacaome (Honduras), Honduras"
35335,"Blackpool (UK/England), United Kingdom"
35384,"France (above; from aircraft), France"
35392,"Kemayan (Malaysia), Malaysia"
35393,"Burton Dassett (UK/England), United Kingdom"
35439,"Colwyn Bay (town) (UK/Wales), United Kingdom"
35542,"Spalding (UK/England), United Kingdom"
35546,"Fleetwood (UK/England), United Kingdom"
35565,"Glasgow (UK/Scotland), United Kingdom"
35567,"Philipsburg (St. Maarten) (Dutch Antilles), St. Maarten/Netherland Antilles"
35572,"Newcastle (Northumberland) (UK/England), United Kingdom"
35599,"Kaunas (Lithuania), Lithuania"
35602,"Ammanford (UK/Wales), United Kingdom"
35638,"Reykjavik (Iceland), Iceland"
35642,"Dunstable (UK/England), United Kingdom"
35651,"Caribbean Sea (Venezuela), Venezuela"
35665,"Pomgali (France), France"
35724,"Kirkby in Ashfield (Nottingham) (UK/England), United Kingdom"
35739,"Langford (UK/England), United Kingdom"
35776,"Hastings (Hawkes Bay)  (New Zealand), New Zealand"
35799,"Motherwell (N. Lanarkshire Co.) (UK/Scotland), United Kingdom"
35812,"Ellistown (Republic of Ireland), Ireland"
35843,"Almudevar (Spain), Spain"
35848,"Aachen (near Cologne) (Germany), Germany"
35924,"Baden (Switzerland), Switzerland"
36027,"Buenas Aeres (Argentina), Argentina"
36036,"Bacolod (Philippines), Philippines"
36056,"Victorias City (Philippines), Philippines"
36094,"Ansbach (Germany), Germany"
36114,"Guantanamo Bay navy base, Cuba"
36143,"Bacolod City (Philippines), Philippines"
36220,"Edgeworth (near Bolton) (UK/England), United Kingdom"
36223,"Llanelli (UK/Wales), United Kingdom"
36280,"Bristol (UK/England), United Kingdom"
36283,"Citrusdal (South Africa), South Africa"
36293,"Kiriat-Yam (Israel), Israel"
36322,"Koblevo (Ukraine), Ukraine"
36330,"Bacolod (Philippines), Philippines"
36382,"in-flight/unknown, USA"
36388,"Norrköping (Sweden), Sweden"
36429,"London (Middlesex) (UK/England), United Kingdom"
36430,"Dunstable (UK/England), United Kingdom"
36470,"Hereford (UK/England), United Kingdom"
36480,"Leigh-on-sea (UK/England), United Kingdom"
36519,"Meshkin Shahr (and several cities) (Iran), Iran"
36525,"Keighley (UK/England), United Kingdom"
36548,"Shahrekord (Iran), Iran"
36560,"Esfehan/Ghazvin (Iran), Iran"
36612,"Atherstone (UK/England), United Kingdom"
36623,"Ramadi (Iraq), Iraq"
36642,"Motherwell (UK/Scotland), United Kingdom"
36814,"Basingstoke (UK/England), United Kingdom"
36851,"Paraparaumu (New Zealand), New Zealand"
36891,"Dublin (Republic of Ireland), Ireland"
36958,"Caribbean Sea (U.S. Navy Ship), Caribbean Sea/Atantic Ocean"
36959,"Caribbean Sea (U.S. Navy Ship), Caribbean Sea/Atantic Ocean"
37007,"Rugeley (UK/England), United Kingdom"
37027,"Shacktinsk (Khazakhstan), Kazakhstan"
37032,"Wiaheke Island (New Zealand), New Zealand"
37034,"Doncaster (UK/England), United Kingdom"
37095,"Iraq (southern), Iraq"
37120,"West Yorkshire (UK/England), United Kingdom"
37144,"France (Pyrenees Mountains), France"
37152,"La Roche en Ardennes (Belgium), Belgium"
37183,"Unknown, Foreign"
37188,"London (Hamstead Heath) (UK/England), United Kingdom"
37194,"Hasselt (Belgium), Belgium"
37204,"Punta Brava (Mexico), Mexico"
37301,"Puerto Vallarto (Mexico), Mexico"
37356,"Atlantic Ocean (off Africa), Atlantic Ocean"
37420,"Cork (Republic of Ireland), Ireland"
37438,"Sinop (Turkey), Turkey"
37487,"Alentejo (Portugal), Portugal"
37494,"Nelson/Ruby Bay (New Zealand), New Zealand"
37515,"Aegean Sea (Turkey/Greece), Aegean Sea"
37544,"Midwest U. S. (in-flight), USA"
37545,"Krusevac (Serbia), Serbia and Montenegro"
37559,"La Ceja (Antioquia) (Colombia), Colombia"
37591,"Perth (w. of; Southern Cross) (Western Australia), Australia"
37599,"Shepton Mallet (UK/England), United Kingdom"
37750,"Albufeira (Portugal), Portugal"
37800,"Broxburn (UK/England), United Kingdom"
37838,"Bavaro (Dominican Republic), Dominican Republic"
37884,"Podujeva (Kosovo), Kosovo"
37929,"Serra Negra (Brazil), Brazil"
37948,"Indian Ocean (USN vessel), Indian Ocean"
37965,"Widnes (UK/England), United Kingdom"
37983,"Cambridgeshire (UK/England), United Kingdom"
38036,"Glasgow (UK/Scotland), United Kingdom"
38040,"Gosport (UK/England), United Kingdom"
38058,"Bridgend (UK/England), United Kingdom"
38086,"dont know, Unspecified"
38152,"Dunstable (UK/England), United Kingdom"
38216,"Waterford (Republic of Ireland), Ireland"
38226,"Sint Joris Weert (Belgium), Belgium"
38256,"Colne (UK/England), United Kingdom"
38277,"Kassel (Germany) (on highway), Germany"
38310,"Sunderland (UK/England), United Kingdom"
38359,"Glasgow (UK/Scotland), United Kingdom"
38388,"Zadariv (village) (Ukraine), Ukraine"
38400,"Polzeth (UK/England), United Kingdom"
38412,"Cancun (Playa del Carmen) (2 hours south of), Mexico"
38413,"Armidale (Australi), Australia"
38431,"Bristol (UK/England), United Kingdom"
38476,"Amazon (Brazil), Brazil"
38490,"Hampshire (UK/England), United Kingdom"
38519,"Jakarta-Tokyo (inflight), Unspecified"
38559,"Baranduda (Australia), Australia"
38563,"Panama (Central America) (Panama), Panama"
38592,"Fiji Islands (S. Pacific Ocean), Fiji"
38672,"Aleppo (Syria), Syria"
38676,"Ochos Rios (Jamaica), Jamaica"
38715,"Placencia (Belize), Belize"
38759,"Upper Hutt (New Zealand), New Zealand"
38779,"Zennor (Cornwall) (UK/England), United Kingdom"
38831,"Stafford (UK/England), United Kingdom"
38887,"Greater Manchester Area, United Kingdom"
38920,"Chingford (London) (UK/England), United Kingdom"
38923,"Newcastle/Alwick (between) (UK/England), United Kingdom"
38979,"Atlantic Ocean (inflight), USA"
38985,"Mazarron (Murcia) (Spain), Spain"
39039,"Athrugiriya (Sri Lanka), Sri Lanka"
39059,"Granada (Spain), Spain"
39076,"Yeovil (Somerset) (UK/England), United Kingdom"
39107,"Caransebes (Romania), Romania"
39117,"Dublin (Republic of Ireland), Ireland"
39123,"Rubery (UK/England), United Kingdom"
39130,"Busan (South Korea), South Korea"
39132,"Batroun (Lebanon), Lebanon"
39134,"Whitehaven (UK/England), United Kingdom"
39159,"West Lancashire (UK/England), United Kingdom"
39161,"Kemet (Turkey), Turkey"
39181,"Waterford (Republic of Ireland), Ireland"
39218,"Llandeilo (UK/Wales), United Kingdom"
39240,"South Wirral (UK/England), United Kingdom"
39243,"Glasgow (UK/Scotland), United Kingdom"
39245,"Mitzpe Ramon (Israel), Israel"
39273,"Andover (UK/England), United Kingdom"
39276,"Atibaia (Brazil), Brazil"
39299,"Tauranga (New Zealand), New Zealand"
39313,"Galilee (Israel), Israel"
39319,"Ruislip (UK/England), United Kingdom"
39443,"Durham (UK/England), United Kingdom"
39484,"Stacksteads (UK/England), United Kingdom"
39518,"Dunstable (UK/England), United Kingdom"
39567,"Danang (50 miles from) (Viet Nam), Vietnam"
39591,"Bridlington (UK/England), United Kingdom"
39600,"Adriatic Sea (near Hvar) (Croatia), Croatia"
39625,"Walberswick Suffolk (UK/England), United Kingdom"
39626,"Palampur (India), India"
39634,"Grimsby (UK/England), United Kingdom"
39648,"St.Helens (UK/England), United Kingdom"
39652,"Chigwell Essex (UK/England), United Kingdom"
39697,"Great Yarmouth (UK/England), United Kingdom"
39733,"Dunstable (UK/England), United Kingdom"
39735,"Hertfordshire (UK/England), United Kingdom"
39746,"Nassau (Bahamas), Bahamas"
39757,"Ísafjörður (Iceland), Iceland"
39764,"Kedainiai (Lithuania), Lithuania"
39796,"Middlesbrough (UK/England), United Kingdom"
39813,"Grafenwoehr (Germany), Germany"
39891,"Greenwich (UK/England), United Kingdom"
39965,"Wald (Switzerland), Switzerland"
40000,"Hastings (UK/England), United Kingdom"
40278,"Gusum (Sweden), Sweden"
40285,"Heule/Kuurne (Belgium), Belgium"
40298,"Wevershoof (Netherlands), Netherlands"
40460,"Marlborough (UK/England), United Kingdom"
40476,"Drenthe (on highway in) (Netherlands), Netherlands"
40486,"Ticknall (near Derby) (UK/England), United Kingdom"
40515,"Shrewsbury (UK/England), United Kingdom"
40562,"Puerto Vallarto (Mexico), Mexico"
40567,"Puerto Vallarto (Mexico), Mexico"
40579,"Glastonbury Festival (UK/England), United Kingdom"
40613,"Ufa (Russia), Russia"
40616,"Ueno City (Japan), Japan"
40644,"Nybro (Sweden), Sweden"
40650,"Chester (UK/England), United Kingdom"
40655,"Pacific Ocean/X-43a launch, Pacific Ocean"
40665,"Panchgani (India), India"
40682,"Thankerton (UK/Scotland), United Kingdom"
40762,"Fraile Muerto (Uruguay), Uruguay"
40776,"Viet Nam (jungles of), Vietnam"
40822,"Dunstable (UK/England), United Kingdom"
40981,"Bishkek (Kyrgyzistan), Kyrgyzistan"
41010,"Sunderland (UK/England), United Kingdom"
41018,"Recife (Brazil), Brazil"
41044,"Trinidad (location unspecified), Trinidad and Tobago"
41046,"Lourinha (Portugal), Portugal"
41088,"Zlatoust (Russia), Russia"
41127,"Blenheim (New Zealand), New Zealand"
41217,"County Durham (UK/England), United Kingdom"
41290,"Guarda la Vaca (Cuba), Cuba"
41313,"Hastings (New Zealand), New Zealand"
41325,"Hastings (New Zealand), New Zealand"
41334,"Toowoomba (Australia), Australia"
41364,"Dunstable (UK/England), United Kingdom"
41376,"Waltham Abbey (UK/England), United Kingdom"
41388,"Centurion (South Africa), South Africa"
41389,"Tattonhall (UK/England), United Kingdom"
41392,"Gamboa Rainforest (Panama), Panama"
41407,"Kidderminster (UK/England), United Kingdom"
41481,"Sidcup (UK/England), United Kingdom"
41506,"Turin (Italy), Italy"
41550,"Hellesylt (Norway), Norway"
41639,"Stoke-on-Trent (UK/England), United Kingdom"
41643,"Thong Nai Pan (Koh Phan Gan)(Thailand), Thailand"
41676,"Dublin (Republic of Ireland), Ireland"
41688,"Belize (during cruise), Belize"
41750,"Fleetwood (UK/England), United Kingdom"
41754,"Sheffield (UK/England), United Kingdom"
41794,"Cashel (Republic of Ireland), Ireland"
41808,"Hertfordshire (UK/England), United Kingdom"
41829,"Bridlington (UK/England), United Kingdom"
41833,"Gillingham (UK/England), United Kingdom"
41869,"Munich (Oberschliessheim Army Airfield) (Germany), Germany"
41906,"Matauri Bay (New Zealand), New Zealand"
41999,"Tulum (ancient city) (Mexioc), Mexico"
42041,"Daejon (South Korea), South Korea"
42050,"Embu (Brazil), Brazil"
42085,"Tartu (Estonia), Estonia"
42122,"Cardiff (Jamaica), Jamaica"
42140,"Beruit (Lebanon), Lebanon"
42146,"Utapao RTAFB (Thailand), Thailand"
42290,"Panajachel (near) (Guatamala), Guatemala"
42312,"Pacific Ocean, Unspecified"
42313,"Panajachel (near) (Guatamala), Guatemala"
42379,"Tangier (Morocco), Morocco"
42387,"Tamaulipas/Rancho Los Lopez/ Lake Marte R. Gomez, Mexico"
42535,"Seoul (South Korea), Korea"
42626,"Nausau (Bahamas), Bahamas"
42703,"Middlesbrough (UK/England), United Kingdom"
42726,"Danang (Viet Nam), Vietnam"
42729,"Chimkent (Shymkent) (Kazakhstan), Kazakhstan"
42741,"Mechra Bel Ksire (Morocco), Morocco"
42751,"Chiseldon (UK/England), United Kingdom"
42757,"Westmeath (Republic of Ireland), Ireland"
42806,"Kavala (50 km. SE of) (Greece), Greece"
42931,"Alton (near) (UK/England), United Kingdom"
42936,"Langenleiten (Germany), Germany"
42952,"Ashburton (UK/England), United Kingdom"
42953,"Ashburton (UK/England), United Kingdom"
42958,"Palma de Mallorca (Spain), Spain"
42979,"Clunes/Maryborough (near) (Australia), Australia"
42984,"Atlantic Ocean (middle), Middle of the Atlantic Ocean"
43005,"Distington (UK/England), United Kingdom"
43015,"New Leake (UK/England), United Kingdom"
43043,"Aylesbury (UK/England), United Kingdom"
43059,"East Yorkshire (UK/England), United Kingdom"
43064,"Waregem (Belgium), Belgium"
43065,"Newbury (UK/England), United Kingdom"
43132,"Wuerzburg (Germany), Germany"
43150,"Tartu (Estonia), Estonia"
43157,"Bentwaters AFB (near Woodbridge) (UK/England), United Kingdom"
43177,"England (west coast), United Kingdom"
43182,"Sutton cum Lound (UK/England), United Kingdom"
43190,"Mediterranean Sea (near Malta), Malta"
43231,"Sharourah (500 km north of) (Empty Quarter) (Saudi Arabia), Saudi Arabia"
43264,"Tiwanaku (Bolivia), Bolivia"
43316,"Crewe (UK/England), United Kingdom"
43323,"Swansea (UK/Wales), United Kingdom"
43333,"Mbour (Senegal), Senegal"
43345,"Stoke-on-Trent (UK/England), United Kingdom"
43348,"Wakefield (UK/England), United Kingdom"
43357,"Capricorn Coast (Australia), Australia"
43366,"Gozo Island (Malta), Malta"
43379,"Suceava (Romania), Romania"
43396,"Western Pacific, Pacific Ocean (western)"
43404,"Port Elizabeth (South Africa), South Africa"
43439,"Malaga (Spain), Spain"
43459,"Moreton Island (Australia), Australia"
43516,"Echuca (Australia), Australia"
43524,"Cuba (north of; at sea; on cruise ship), Cuba"
43561,"Berkshire County (UK/England), United Kingdom"
43572,"Glasgow (UK/Scotland), United Kingdom"
43628,"Aviano (Italy), Italy"
43672,"Weymouth (UK/England), United Kingdom"
43676,"Keflavik (Iceland), Iceland"
43677,"Kerak (Jordan), Jordan"
43683,"Barnsley (UK/England), United Kingdom"
43754,"Torquay (outside of) (UK/England), United Kingdom"
43772,"Hartlepool (UK/England), United Kingdom"
43801,"Ostursund (Sweden), Sweden"
43804,"Kelvedon Hatch (UK/England), United Kingdom"
43808,"Tillicoultry (central Scotland) (UK/Scotland), United Kingdom"
43812,"Chawton (Hampshire) (UK/England), United Kingdom"
43814,"Chawton (Hampshire) (UK/England), United Kingdom"
43843,"In Earth Orbit, In orbit"
43847,"Gothenburg (Sweden), Sweden"
43907,"Wakefield (UK/England), United Kingdom"
43929,"Fraer (Jutland) (Denmark), Denmark"
43976,"Maldon (UK/England), United Kingdom"
43997,"Hounslow (Middlesex) (UK/England), United Kingdom"
44022,"Grays (Essex) (UK/England), United Kingdom"
44025,"Darmstadt (Germany), Germany"
44040,"Hampshire (UK/England), United Kingdom"
44055,"Surrey (UK/England), United Kingdom"
44072,"Grand Cayman (on cruise; Caribbean), Gulf of Mexico"
44105,"Levuka (Fiji), Fiji"
44179,"Petretxema Mountain (Spain), Spain"
44186,"Doncaster (South Yorkshire) (UK/England), United Kingdom"
44213,"Weymouth Dorset (UK/England), United Kingdom"
44246,"Penrith (UK/England), United Kingdom"
44268,"Guernsey (UK/England), United Kingdom"
44309,"Nevsehir (Turkey), Turkey"
44345,"Durham (UK/England), United Kingdom"
44348,"Beth-Shemesh (near) (Israel), Israel"
44349,"Cam Rahn Bay (Viet Nam), Vietnam"
44381,"Parma (Italy), Italy"
44448,"Fair Oak (Eastleigh) (UK/England), United Kingdom"
44457,"Tweed Heads (Australia), Australia"
44515,"Worcestershire (UK/England), United Kingdom"
44535,"Gderot Settlements (Israel), Israel"
44552,"International waters (Mexico), Mexico"
44564,"Munich (Germany), Germany"
44566,"Fuengirola (Spain), Spain"
44570,"Paradise Island (Bahamas), Bahamas"
44600,"Cehu-Silvaniei (Romania), Romania"
44695,"Norwich (UK/England), United Kingdom"
44707,"Kaunas (Lithuania), Lithuania"
44712,"Hawlian (Taiwan), Taiwan"
44717,"Braintree (UK/England), United Kingdom"
44858,"Bristol (UK/England), United Kingdom"
44859,"Gothenburg (Sweden), Sweden"
44866,"Middleton/Golwa (Australia), Australia"
44908,"Yanbu Al Sinaiyah (Saudi Arabia), Saudi Arabia"
44921,"Ayr (UK/Scotland), United Kingdom"
44946,"Shropshire (UK/England), United Kingdom"
44996,"Camp Hanson (Okinawa) (Japan), Japan (Okinawa)"
45014,"De Panne (Belgium), Belgium"
45059,"Chippenham (UK/England), United Kingdom"
45128,"Cardiff (Jamaica), Jamaica"
45149,"Ewakuni (Japan), Japan"
45151,"Campinas/Sao Paulo (Brazil), Brazil"
45155,"Oberneunforn (Switzerland), Switzerland"
45177,"Ewakuni (Japan), Japan"
45194,"Tempesque Bridge (west of Palma approach to) (Costa Rica), Costa Rica"
45217,"Bridlington (UK/England), United Kingdom"
45243,"Jersey County (UK/England), United Kingdom"
45299,"Nizhny Novgorod (Russia), Russia"
45374,"Meeniyan (Australia), Australia"
45380,"Dalaman (Turkey), Turkey"
45406,"Edinburgh (south of) (UK/Scotland), United Kingdom"
45407,"Sidi Yahia (Morocco), Morocco"
45417,"International Space Shuttle, In orbit"
45446,"Lombise (Belgium), Belgium"
45571,"London (Epping) (UK/England), United Kingdom"
45582,"Argentina (weather website), Argentina"
45591,"Korea (over 38th Parallel), Korea"
45659,"Bradford (UK/England), United Kingdom"
45666,"Zarafshan (Uzbekistan), Uzbekistan"
45669,"Hamilton (UK/Scotland), United Kingdom"
45707,"West Midlands (UK/England), United Kingdom"
45709,"Jundiai (Brazil), Brazil"
45733,"Providenciales Island (Turks & Caicos Islands), Turks and Caicos Islands"
45807,"Wigan (UK/England), United Kingdom"
45815,"South Shields (UK/England), United Kingdom"
45819,"St. Austell (UK/England), United Kingdom"
45820,"Gravesend (UK/England), United Kingdom"
45826,"Doncaster (South Yorkshire) (UK/England), United Kingdom"
45830,"Mansfield (UK/England), United Kingdom"
45837,"Cheltenham (UK/England), United Kingdom"
45867,"Wakefield (UK/England), United Kingdom"
45896,"Hervey Bay (Australia), Australia"
45901,"Ampoita-ALBA (Romania), Romania"
45904,"Harrow on the Hill (UK/England), United Kingdom"
45940,"Broadway (UK/England), United Kingdom"
45949,"Saga (Japan), Japan"
45982,"Stockholm/ spånga (Sweden), Sweden"
45983,"Lisalmi (Finland), Finland"
46042,"Zarzis ( Turkey), Turkey"
46045,"Countryside/rural (UK/England), United Kingdom"
46049,"Dublin (Republic of Ireland), Ireland"
46052,"Falkirk (UK/Scotland), United Kingdom"
46074,"Shoreham-By-Sea (UK/England), United Kingdom"
46075,"London (northwest) (UK/England), United Kingdom"
46080,"Puntas Cabras, Mexico"
46081,"Tamil Nadu-cuddalore (India), India"
46107,"Euleuthera (Caribbean Sea), Euleuthera"
46108,"Bryne (Norway), Norway"
46111,"Punta Cabras (Mexico), Mexico"
46123,"Ireland (not sure which town), Ireland"
46154,"Long Bink (Viet Nam), Vietnam"
46184,"Mae Chang (Thailand), Thailand"
46185,"Upshire Essex (UK/England), United Kingdom"
46250,"Nassau (Bahamas), Bahamas"
46262,"Burnley (UK/England), United Kingdom"
46271,"Fife (UK/England), United Kingdom"
46332,"Longford (Republic of Ireland), Ireland"
46337,"Liverpool/Bootle (UK/England), United Kingdom"
46477,"Prievidza (Slovak Republic), Slovak Republic"
46589,"Cochin (near) (China), India"
46591,"Slagelse (Denmark), Denmark"
46662,"Ulaanbaatar (Outer Mongolia), Outer Mongolia"
46689,"Buxton (UK/England), United Kingdom"
46697,"Arbroath (UK/Scotland), United Kingdom"
46721,"Waterford (Republic of Ireland), Ireland"
46780,"Dragesti (Romania), Romania"
46830,"Lower Hells Gate (Dutch Antilles), Netherlands Antilles"
46849,"United Kingdom (Southern coast; inflight sighting), United Kingdom"
46868,"Fort Beaufort (South Africa), South Africa"
46869,"Kirby Bellars (Leicstershire) (UK/England), United Kingdom"
46870,"El  Zumbador (El Cobre) (Venezuela), El Cobre"
46877,"Sigulda (Latvia), Latvia"
46957,"Bishkek (Kyrgystan), Kyrgyzistan"
46965,"Shropshire (UK/England), United Kingdom"
46970,"Kirkby in Ashfield (UK/England), United Kingdom"
46987,"Llanelli (UK/England), United Kingdom"
46989,"Cannock (UK/England), United Kingdom"
46993,"Gurgaon (India), India"
47140,"Bristol (UK/England), United Kingdom"
47220,"Australia (out back), Australia"
47242,"Cyprus (Mediterranean Sea), Cyprus"
47244,"Stranraer (UK/Scotland), United Kingdom"
47263,"M. Fokani/Hims (Syria), Syria"
47274,"Algeciras (Spain), Spain"
47275,"Kazerin (Israel), Israel"
47279,"Jamshedpur (India), India"
47282,"L´ARBOÇ (Catalunya) (Spain), Spain"
47370,"Polegate (UK/England), United Kingdom"
47488,"Storrington (UK/England), United Kingdom"
47526,"Norman Island (Britsh Virgin Islands), British Virgin Islands"
47547,"Gonsaga Bay (Mexico), Mexico"
47550,"Nottinghamshire (UK/England), United Kingdom"
47626,"Swansea (UK/England), United Kingdom"
47644,"County Durham (UK/England), United Kingdom"
47657,"Rotherham (South Yorkshire) (UK/England), United Kingdom"
47662,"Glasgow (UK/Scotland), United Kingdom"
47669,"Romford (UK/England), United Kingdom"
47724,"Swansea (UK/Wales), United Kingdom"
47764,"Arundel (near) (UK/England), United Kingdom"
47766,"Bicester (UK/England), United Kingdom"
47797,"Sunderland (UK/England), United Kingdom"
47913,"Balad (south south west of) (Iraq), Iraq"
47919,"Sheffield (UK/England), United Kingdom"
47953,"Pygra (Cyprus), Cyprus"
47964,"Nassau (Bahamas), Bahamas"
47987,"Huntingdon (Cambridgeshire) (UK/England), United Kingdom"
48042,"Balerma (Spain), Spain"
48060,"County Durham (UK/England), United Kingdom"
48072,"Blacktown (suburb) (Australia), Australia"
48080,"Bucharest (Romania), Romania"
48105,"Lichfield (UK/England), United Kingdom"
48110,"Scottish Highlands (UK/Scotland), United Kingdom"
48117,"Ledegem (Belgium), Belgium"
48157,"Fredrikstad (Norway), Norway"
48196,"Birkenhead (UK/England), United Kingdom"
48223,"Dublin (50 miles outside of) (Republic of Ireland), Ireland"
48261,"Seika-cho (Kyoto Prefecture) (Japan), Japan"
48281,"Milford (Republic of Ireland), Ireland"
48409,"Newton le Willows (UK/England), United Kingdom"
48438,"Worcester (UK/England), United Kingdom"
48450,"Llandovery (UK/Wales), United Kingdom"
48457,"Horsham (UK/England), United Kingdom"
48467,"Taparko (Burkina Faso), Burkina Faso"
48478,"Ahmedabad-Vadodra Express Highway. Gujarat (India), India"
48485,"Osaka - Itami chome (Japan), Japan"
48547,"Las Palmas (Grand Canary Island), Spain"
48572,"Buldana (India), India"
48638,Pacific Ocean (in-fight)
48656,"Bonnybridge (UK/Scotland), United Kingdom"
48703,"Gabicce Mare (Italy), Italy"
48721,"Swansea (UK/Wales), United Kingdom"
48732,"Darvel (UK/Scotland), United Kingdom"
48742,"Myricchidorr (Australia), Australia"
48752,"Weston (Oamaru) (New Zealand), New Zealand"
48768,"Sheffield (UK/England), United Kingdom"
48783,"Skegness (UK/England), United Kingdom"
48786,"Corringham (UK/England), United Kingdom"
48803,"Helsingborg (Sweden), Sweden"
48816,"Sandys (Bermuda), Bermuda"
48834,"Senagambia Region (Gambia), Gambia"
48846,"Olongopo City (Philippines), Philippines"
48883,"Armagh (Republic of Ireland), Northern Ireland"
48884,"Emmelshausen (Germany), Germany"
48893,"New Plymouth (New Zealand), New Zealand -Taranaki"
48938,"Yokahama (Japan), Japan"
48957,"South Armagh (Rep. Of Ireland), Ireland"
48958,"Northwich /Cheshire (UK/England), United Kingdom"
48964,"Salisbury (Rhodesia), Rhodesia (Now Zimbabwe)"
48982,"Rainham (UK/England), United Kingdom"
48985,"Bideford (UK/England), United Kingdom"
49049,"Måløy (Norway), Norway"
49074,"Penarth (UK/Wales), United Kingdom"
49085,"Turkey (in-flight sighting), Turkey"
49142,"Dublin (Republic of Ireland), Ireland"
49145,"Dumfries (UK/England), United Kingdom"
49174,"Great Yarmouth (UK/England), United Kingdom"
49191,Pacific Ocean ( between Philippines and Japan )
49204,"Lytham St. Annes (UK/England), United Kingdom"
49231,"Sheffield (UK/England), United Kingdom"
49318,"Somerset (UK/England), United Kingdom"
49338,"Middlesbrough (UK/England), United Kingdom"
49409,"Hanau (Germany), Germany"
49417,"Bognor Regis (UK/England), United Kingdom"
49491,"Castleside (UK/England), United Kingdom"
49495,"Härnösand (Sweden), Sweden"
49570,"Matauri Bay (New Zealand), New Zealand"
49589,"Padukka (Sri Lanka), Sri Lanka"
49632,"Woodford Green (UK/England), United Kingdom"
49719,"Shrewsbury (UK/England), United Kingdom"
49722,"Berkeley Vale (Australia), Australia"
49759,"Sembach (Germany), Germany"
49810,"Hook Hampshire (UK/England), United Kingdom"
49827,"Cairo (Desert Storm) (Egypt), Egypt"
49828,"Swansea (UK/Wales), United Kingdom"
49851,"Campbelltown-Sydney (Australia), Australia"
49876,"Penicuik (UK/Scotland), United Kingdom"
49877,"Putney (UK/England), United Kingdom"
49905,"Bucharest (Romania), Romania"
49925,"Dumfriessire (UK/Scotland), United Kingdom"
49933,"Maale Adummim (Israel), Israel"
49968,"Port el Kantoui (Tunisia), Tunisia"
49971,"Salford (UK/England), United Kingdom"
49975,"Leigh (UK/England), United Kingdom"
50003,"Ashford (UK/England), United Kingdom"
50062,"Haslemere (UK/England), United Kingdom"
50085,"Fleetwood (UK/England), United Kingdom"
50123,"Newtown (UK/Wales), United Kingdom"
50138,"Kingston upon Hull (UK/England), United Kingdom"
50139,"Glasgow (UK/Scotland), United Kingdom"
50148,"Malaga (Spain), Spain"
50172,"Camberley (UK/England), United Kingdom"
50207,"Nassau (Bahamas), Bahamas"
50296,"Doncaster (UK/England), United Kingdom"
50363,"Lannoy (North part of France), France"
50365,"Tikrit (Iraq), Iraq"
50377,"Scarborough (UK/England), United Kingdom"
50450,"Ibiza (Spain), Spain"
50451,"Spa-Francorchamps (Belgium), Belgium"
50466,"Swansea (UK/England), United Kingdom"
50472,"Pecs (enroute eastbound to) (Hungary), Hungary"
50507,"Sevastopol (Ukraine), Ukraine"
50545,"Newcastle upon Tyne (UK/England), United Kingdom"
50667,"U. S. Navy cruiser (Gulf of Mexico), Gulf of Mexico"
50688,"Bucharest (Romania), Romania"
50690,"St. Andrews (UK/Scotland), United Kingdom"
50702,"Sunderland (UK/England), United Kingdom"
50719,"Port Shepstine (South Africa), South Africa"
50721,"Frodsham/Northwich (UK/England), United Kingdom"
50741,"Arbroath (UK/Scotland), United Kingdom"
50776,"Wrexham (UK/England), United Kingdom"
