ufo_id,location
191192,"Bello, Antioquia, Colombia"
191196,"Arlington, TX, USA"
191212,"Thessaly, Greece"
191229,"Ashford, WA, USA"
191239,"McGaheysville, VA, USA"
191304,"Kalmar, Kalmar County, Sweden"
191307,"Danville, IL, USA"
191413,"Saucier, MS, USA"
191421,"Lexington, KY, USA"
191422,"New Century, KS, USA"
191453,"Leavenworth, WA, USA"
191473,"Springdale, OH, USA"
191530,"Bečej, Vojvodina, Serbia"
191578,"Temple, TX, USA"
191582,"Vintila Voda, Romania"
191625,"Quitman, MS, USA"
191651,"Saint Charles, ID, USA"
191785,"La Broquerie, MB, Canada"
191851,"Rio Rancho, NM, USA"
191855,"Saskatoon, SK, Canada"
191873,"Hyde Park, NY, USA"
191911,"Cape Saint Marys, NS, Canada"
191917,"Leakey, TX, USA"
191933,"Taylor, MI, USA"
191943,"Castle Douglas, Scotland, United Kingdom"
191997,"Seoul, South Korea"
192120,"Bhairab, Dhaka Division, Bangladesh"
192172,"Alexandra Headland, Queensland, Australia"
192173,"Weesp, North Holland, Netherlands"
192177,"Pittsville, MD, USA"
192210,"Sabaneta, Antioquia, Colombia"
192225,"Page, AZ, USA"
192229,"Tajrish, Tehran Province, Iran"
192241,"Roswell, NM, USA"
192288,"Thatcher, AZ, USA"
192298,"Cornale, Lombardy, Italy"
192319,"Hünfelden, Hessen, Germany"
192321,"Smithfield, UT, USA"
192336,"Red Deer, AB, Canada"
192365,"New York, NY, USA"
192371,"Cape Town, Western Cape, South Africa"
192419,"Concordia, Entre Ríos, Argentina"
192493,"Ridgway, PA, USA"
192497,"São Carlos, State of São Paulo, Brazil"
192500,"Eygalières, Provence-Alpes-Côte d'Azur, France"
192534,"New South Wales, Australia"
192540,"Los Lunas, NM, USA"
192562,"淡水區, New Taipei City, Taiwan"
192605,"Cihanbeyli, Konya, Türkiye"
192740,"Spring Hill, FL, USA"
192749,"Birmingham, AL, USA"
192894,"San Antonio, TX, USA"
192895,"Martinez, CA, USA"
192897,"Lynnwood, WA, USA"
192925,"Mount Desert, ME, USA"
192943,"Gullivers Cove, NS, Canada"
192947,"Grand Ledge, MI, USA"
192956,"New York, NY, USA"
192969,"Cork, County Cork, Ireland"
193005,"Arapahoe, WY, USA"
193026,"Joplin, MO, USA"
193063,"Weesp, North Holland, Netherlands"
193072,"Niantic, CT, USA"
193105,"Ariceștii Rahtivani, Prahova, Romania"
193119,"Mecca, Saudi Arabia"
193137,"Stotonic Village, AZ, USA"
193140,"Naperville, IL, USA"
193142,"Merrimac, MA, USA"
193177,"South Bend, IN, USA"
193181,"Etten-Leur, North Brabant, Netherlands"
193206,"Birmingham, AL, USA"
193212,"Amenia, NY, USA"
193260,"Owensboro, KY, USA"
193264,"Ehrenberg, AZ, USA"
193340,"Fernandina Beach, FL, USA"
193347,"Burnaby, BC, Canada"
193364,"Corpus Christi, TX, USA"
193401,"Hatzic, BC, Canada"
193414,"Nampa, ID, USA"
